filename,mean_grain_diameter_px,grain_count,dominant_colors,color_percentages
images(339).jpg,43.69,6,"gray, gray, white","gray: 24.2%, gray: 24.0%, white: 17.7%"
images(34).jpg,28.46,13,"gray, white, gray","gray: 26.3%, white: 21.8%, gray: 19.7%"
images(340).jpg,11.68,20,"gray, gray, gray","gray: 27.0%, gray: 26.6%, gray: 20.7%"
images(341).jpg,12.82,35,"gray, gray, gray","gray: 34.5%, gray: 25.6%, gray: 17.4%"
images(342).jpg,61.9,4,"gray, brown, gray","gray: 33.8%, brown: 28.4%, gray: 18.4%"
images(343).jpg,31.09,14,"gray, gray, brown","gray: 32.0%, gray: 29.1%, brown: 15.7%"
images(344).jpg,23.63,21,"gray, gray, gray","gray: 26.0%, gray: 23.3%, gray: 21.4%"
images(345).jpg,249.34,1,"gray, gray, black","gray: 29.5%, gray: 26.3%, black: 20.5%"
images(346).jpg,195.89,1,"white, gray, gray","white: 36.5%, gray: 24.3%, gray: 18.6%"
images(348).jpg,27.06,6,"gray, white, gray","gray: 29.7%, white: 28.0%, gray: 18.7%"
images(35).jpg,15.12,20,"white, gray, gray","white: 47.1%, gray: 19.7%, gray: 11.9%"
images(353).jpg,105.21,2,"white, gray, gray","white: 25.2%, gray: 23.0%, gray: 21.5%"
images(354).jpg,17.64,17,"gray, gray, white","gray: 30.3%, gray: 24.2%, white: 19.6%"
images(355).jpg,32.56,11,"gray, black, gray","gray: 33.0%, black: 22.5%, gray: 16.6%"
images(356).jpg,71.66,3,"gray, brown, black","gray: 26.2%, brown: 24.9%, black: 22.8%"
images(357).jpg,16.43,16,"white, gray, gray","white: 24.8%, gray: 23.9%, gray: 22.3%"
images(358).jpg,19.07,19,"brown, orange, brown","brown: 35.8%, orange: 27.6%, brown: 21.0%"
images(359).jpg,24.28,19,"gray, brown, gray","gray: 35.1%, brown: 20.1%, gray: 16.9%"
images(36).jpg,252.05,1,"black, gray, gray","black: 51.2%, gray: 15.0%, gray: 12.0%"
images(360).jpg,24.33,11,"black, gray, gray","black: 28.6%, gray: 21.7%, gray: 21.6%"
images(362).jpg,21.88,9,"white, gray, gray","white: 32.9%, gray: 23.2%, gray: 18.9%"
images(363).jpg,22.39,19,"gray, gray, gray","gray: 27.4%, gray: 21.8%, gray: 19.4%"
images(364).jpg,30.51,8,"gray, gray, gray","gray: 30.1%, gray: 26.5%, gray: 18.6%"
images(365).jpg,120.49,2,"black, brown, gray","black: 32.8%, brown: 29.4%, gray: 16.7%"
images(366).jpg,22.29,14,"gray, gray, gray","gray: 27.4%, gray: 25.8%, gray: 24.7%"
images(367).jpg,12.81,37,"gray, gray, brown","gray: 30.5%, gray: 28.8%, brown: 18.4%"
images(368).jpg,20.33,14,"gray, black, gray","gray: 33.0%, black: 20.2%, gray: 16.1%"
images(369).jpg,12.15,42,"gray, gray, gray","gray: 31.7%, gray: 26.9%, gray: 21.8%"
images(37).jpg,7.0,13,"white, gray, gray","white: 66.4%, gray: 14.2%, gray: 14.1%"
images(370).jpg,22.94,13,"gray, white, gray","gray: 25.3%, white: 23.1%, gray: 22.7%"
images(371).jpg,81.49,3,"gray, darkgreen, gray","gray: 32.0%, darkgreen: 29.6%, gray: 17.9%"
images(374).jpg,36.1,11,"gray, gray, gray","gray: 24.5%, gray: 24.1%, gray: 21.8%"
images(376).jpg,126.07,2,"white, black, brown","white: 32.3%, black: 23.3%, brown: 18.1%"
images(377).jpg,214.85,1,"gray, white, gray","gray: 23.9%, white: 21.1%, gray: 20.4%"
images(378).jpg,13.1,33,"gray, gray, gray","gray: 31.1%, gray: 25.1%, gray: 22.9%"
images(379).jpg,12.87,32,"white, gray, gray","white: 25.4%, gray: 23.6%, gray: 19.3%"
images(38).jpg,36.3,6,"gray, gray, brown","gray: 33.8%, gray: 21.4%, brown: 20.3%"
images(380).jpg,102.01,2,"gray, gray, gray","gray: 27.5%, gray: 24.3%, gray: 17.5%"
images(382).jpg,15.2,14,"gray, gray, gray","gray: 50.3%, gray: 21.5%, gray: 18.7%"
images(383).jpg,16.38,25,"gray, gray, brown","gray: 32.0%, gray: 24.5%, brown: 19.0%"
images(384).jpg,78.15,3,"gray, gray, black","gray: 35.1%, gray: 28.8%, black: 15.0%"
images(385).jpg,20.95,11,"white, gray, white","white: 42.0%, gray: 17.1%, white: 15.6%"
images(386).jpg,13.04,22,"gray, gray, gray","gray: 30.7%, gray: 29.1%, gray: 17.5%"
images(387).jpg,16.05,22,"gray, black, gray","gray: 27.1%, black: 23.1%, gray: 21.7%"
images(388).jpg,64.79,4,"gray, gray, gray","gray: 28.4%, gray: 27.5%, gray: 20.7%"
images(389).jpg,4.89,13,"gray, gray, gray","gray: 30.6%, gray: 26.2%, gray: 23.1%"
images(39).jpg,10.28,36,"gray, gray, gray","gray: 35.9%, gray: 23.6%, gray: 17.8%"
images(390).jpg,35.56,9,"brown, gray, gray","brown: 29.9%, gray: 21.3%, gray: 18.5%"
images(391).jpg,52.32,5,"gray, black, gray","gray: 25.2%, black: 24.5%, gray: 22.3%"
images(393).jpg,81.19,3,"brown, black, white","brown: 33.3%, black: 28.6%, white: 17.1%"
images(394).jpg,251.61,1,"gray, gray, black","gray: 36.8%, gray: 21.5%, black: 20.0%"
images(395).jpg,12.49,21,"gray, gray, gray","gray: 24.8%, gray: 24.6%, gray: 21.3%"
images(396).jpg,10.89,11,"gray, gray, gray","gray: 26.8%, gray: 24.3%, gray: 23.7%"
images(397).jpg,41.24,6,"maroon, gray, gray","maroon: 28.4%, gray: 23.3%, gray: 22.1%"
images(4).jpg,52.31,2,"black, gray, white","black: 35.8%, gray: 28.7%, white: 16.4%"
images(40).jpg,34.08,8,"gray, gray, gray","gray: 28.0%, gray: 26.1%, gray: 18.5%"
images(400).jpg,249.15,1,"gray, gray, black","gray: 26.8%, gray: 26.3%, black: 17.0%"
images(405).jpg,23.98,10,"gray, white, gray","gray: 34.4%, white: 33.4%, gray: 16.6%"
images(406).jpg,14.35,24,"gray, gray, gray","gray: 26.8%, gray: 23.9%, gray: 18.0%"
images(407).jpg,17.57,20,"gray, gray, gray","gray: 34.5%, gray: 28.7%, gray: 16.4%"
images(409).jpg,17.89,19,"gray, gray, gray","gray: 29.2%, gray: 28.9%, gray: 19.1%"
images(41).jpg,22.47,9,"white, gray, brown","white: 70.1%, gray: 8.7%, brown: 7.9%"
images(412).jpg,250.68,1,"gray, gray, black","gray: 34.6%, gray: 30.0%, black: 20.7%"
images(413).jpg,64.22,4,"maroon, brown, gray","maroon: 30.1%, brown: 28.0%, gray: 15.4%"
images(414).jpg,37.99,7,"black, gray, gray","black: 41.3%, gray: 21.8%, gray: 18.6%"
images(417).jpg,37.75,7,"brown, gray, black","brown: 28.4%, gray: 25.9%, black: 22.9%"
images(42).jpg,25.6,11,"white, gray, gray","white: 24.1%, gray: 21.5%, gray: 20.2%"
images(420).jpg,252.11,1,"black, gray, gray","black: 62.7%, gray: 16.3%, gray: 11.0%"
images(421).jpg,49.66,5,"gray, gray, gray","gray: 26.4%, gray: 23.9%, gray: 17.6%"
images(422).jpg,20.11,5,"white, white, gray","white: 77.6%, white: 8.3%, gray: 7.3%"
images(423).jpg,97.04,3,"gray, gray, black","gray: 27.1%, gray: 23.4%, black: 18.0%"
images(424).jpg,252.76,1,"black, gray, brown","black: 36.9%, gray: 20.6%, brown: 15.8%"
images(425).jpg,246.8,1,"black, brown, gray","black: 37.6%, brown: 28.7%, gray: 21.5%"
images(428).jpg,27.23,8,"gray, gray, gray","gray: 30.6%, gray: 29.3%, gray: 16.0%"
images(429).jpg,15.07,23,"gray, gray, gray","gray: 28.6%, gray: 25.2%, gray: 20.1%"
images(43).jpg,9.6,8,"whitesmoke, gray, gray","whitesmoke: 68.7%, gray: 10.8%, gray: 9.7%"
images(430).jpg,15.25,18,"gray, gray, gray","gray: 28.7%, gray: 27.6%, gray: 20.7%"
images(431).jpg,19.9,15,"gray, gray, gray","gray: 27.5%, gray: 26.0%, gray: 19.8%"
images(432).jpg,24.03,11,"white, gray, black","white: 23.2%, gray: 22.7%, black: 19.4%"
images(433).jpg,251.98,1,"gray, gray, gray","gray: 40.7%, gray: 26.6%, gray: 19.2%"
images(434).jpg,117.6,2,"gray, maroon, gray","gray: 39.4%, maroon: 22.4%, gray: 18.3%"
images(435).jpg,10.22,37,"gray, gray, gray","gray: 35.2%, gray: 27.2%, gray: 16.6%"
images(436).jpg,251.02,1,"black, black, gray","black: 36.1%, black: 34.1%, gray: 16.4%"
images(438).jpg,9.32,27,"white, gray, navy","white: 31.7%, gray: 29.4%, navy: 18.8%"
images(44).jpg,18.02,15,"gray, gray, gray","gray: 29.0%, gray: 27.0%, gray: 23.0%"
images(440).jpg,10.49,37,"gray, gray, gray","gray: 28.0%, gray: 27.1%, gray: 21.6%"
images(45).jpg,89.37,1,"gray, white, gray","gray: 31.5%, white: 30.9%, gray: 25.0%"
images(455).jpg,71.19,3,"gray, gray, gray","gray: 28.2%, gray: 21.9%, gray: 20.6%"
images(456).jpg,9.94,25,"gray, gray, white","gray: 37.8%, gray: 26.8%, white: 21.8%"
images(457).jpg,15.95,27,"black, gray, gray","black: 23.2%, gray: 23.0%, gray: 19.9%"
images(46).jpg,61.41,1,"gray, gray, black","gray: 46.0%, gray: 16.5%, black: 15.7%"
images(460).jpg,83.12,3,"black, gray, brown","black: 26.3%, gray: 22.4%, brown: 21.0%"
images(461).jpg,14.71,32,"gray, black, gray","gray: 30.1%, black: 27.8%, gray: 19.0%"
images(462).jpg,51.56,5,"gray, brown, gray","gray: 31.4%, brown: 27.2%, gray: 18.6%"
images(463).jpg,11.11,36,"gray, gray, gray","gray: 30.9%, gray: 25.3%, gray: 17.2%"
images(464).jpg,14.79,30,"gray, gray, gray","gray: 31.5%, gray: 29.4%, gray: 20.4%"
images(465).jpg,10.46,8,"white, white, gray","white: 67.9%, white: 11.4%, gray: 8.5%"
images(466).jpg,3.74,1,"gray, gray, gray","gray: 30.6%, gray: 24.7%, gray: 24.0%"
images(467).jpg,13.67,43,"white, gray, gray","white: 25.4%, gray: 21.9%, gray: 20.9%"
images(468).jpg,44.96,6,"gray, brown, gray","gray: 26.3%, brown: 23.7%, gray: 22.2%"
images(469).jpg,20.18,17,"gray, gray, gray","gray: 37.2%, gray: 25.8%, gray: 15.2%"
images(47).jpg,25.15,4,"gray, gray, white","gray: 24.5%, gray: 23.0%, white: 21.9%"
images(48).jpg,43.67,7,"gray, gray, gray","gray: 33.2%, gray: 26.5%, gray: 24.9%"
images(484).jpg,15.0,29,"gray, white, gray","gray: 28.2%, white: 20.3%, gray: 19.5%"
images(485).jpg,126.98,2,"black, gray, brown","black: 32.0%, gray: 25.3%, brown: 22.1%"
images(487).jpg,105.2,2,"white, gray, brown","white: 29.0%, gray: 21.8%, brown: 17.0%"
images(488).jpg,23.46,11,"gray, black, gray","gray: 27.0%, black: 26.8%, gray: 19.0%"
images(489).jpg,126.47,2,"gray, brown, gray","gray: 34.9%, brown: 30.1%, gray: 14.3%"
images(49).jpg,23.09,13,"white, white, gray","white: 28.7%, white: 25.5%, gray: 17.0%"
images(497).jpg,27.58,10,"gray, black, gray","gray: 28.8%, black: 28.6%, gray: 24.2%"
images(498).jpg,27.68,10,"gray, gray, gray","gray: 37.1%, gray: 27.2%, gray: 19.5%"
images(499).jpg,37.35,6,"gray, gray, gray","gray: 30.6%, gray: 29.3%, gray: 18.1%"
images(5).jpg,27.57,4,"gray, gray, gray","gray: 31.4%, gray: 26.7%, gray: 24.3%"
images(50).jpg,29.27,11,"gray, gray, gray","gray: 29.3%, gray: 29.2%, gray: 23.2%"
images(500).jpg,134.93,2,"brown, gray, gray","brown: 28.7%, gray: 28.3%, gray: 19.7%"
images(501).jpg,57.71,4,"brown, black, gray","brown: 27.6%, black: 20.3%, gray: 19.8%"
images(502).jpg,12.41,31,"gray, gray, gray","gray: 30.4%, gray: 24.0%, gray: 22.6%"
images(504).jpg,30.08,7,"gray, white, gray","gray: 32.8%, white: 26.5%, gray: 19.9%"
images(506).jpg,6.55,44,"gray, gray, gray","gray: 26.6%, gray: 25.1%, gray: 22.6%"
images(507).jpg,252.39,1,"black, navy, white","black: 40.8%, navy: 18.5%, white: 15.1%"
images(508).jpg,31.95,9,"black, gray, white","black: 32.3%, gray: 19.7%, white: 18.0%"
images(509).jpg,32.97,8,"gray, white, gray","gray: 31.7%, white: 25.5%, gray: 16.8%"
images(51).jpg,227.97,1,"gray, gray, white","gray: 31.0%, gray: 28.7%, white: 17.2%"
images(515).jpg,53.56,4,"white, gray, brown","white: 30.4%, gray: 24.3%, brown: 17.9%"
images(519).jpg,38.39,5,"white, black, gray","white: 27.0%, black: 26.4%, gray: 20.1%"
images(52).jpg,15.48,33,"white, gray, gray","white: 54.7%, gray: 15.2%, gray: 12.0%"
images(525).jpg,232.68,1,"black, maroon, brown","black: 35.8%, maroon: 30.7%, brown: 13.4%"
images(526).jpg,11.86,21,"gray, gray, gray","gray: 36.2%, gray: 21.5%, gray: 20.1%"
images(527).jpg,118.66,2,"maroon, brown, black","maroon: 29.3%, brown: 28.1%, black: 21.3%"
images(528).jpg,0,0,"white, white, white","white: 29.8%, white: 23.0%, white: 19.5%"
images(529).jpg,143.98,1,"white, gray, brown","white: 61.1%, gray: 14.2%, brown: 12.4%"
images(53).jpg,0,0,"white, gray, gray","white: 36.5%, gray: 22.3%, gray: 19.9%"
images(530).jpg,27.11,13,"gray, gray, gray","gray: 28.0%, gray: 24.4%, gray: 18.9%"
images(531).jpg,22.64,5,"gray, gray, white","gray: 36.1%, gray: 34.0%, white: 19.7%"
images(54).jpg,8.69,38,"gray, gray, white","gray: 30.0%, gray: 24.4%, white: 19.6%"
images(55).jpg,9.33,28,"white, gray, gray","white: 39.0%, gray: 30.1%, gray: 11.5%"
images(56).jpg,9.62,54,"gray, white, gray","gray: 25.3%, white: 25.2%, gray: 20.3%"
images(57).jpg,15.5,8,"white, gray, gray","white: 67.7%, gray: 10.8%, gray: 7.9%"
images(58).jpg,28.02,1,"white, white, white","white: 41.3%, white: 27.2%, white: 20.7%"
images(59).jpg,16.8,28,"gray, gray, gray","gray: 23.6%, gray: 22.2%, gray: 21.1%"
images(6).jpg,10.3,3,"gray, gray, white","gray: 38.2%, gray: 30.7%, white: 16.2%"
images(60).jpg,30.43,10,"gray, gray, gray","gray: 26.2%, gray: 23.9%, gray: 19.4%"
images(61).jpg,12.8,6,"white, gray, white","white: 77.5%, gray: 9.3%, white: 6.4%"
images(62).jpg,14.17,15,"white, gray, gray","white: 53.8%, gray: 13.9%, gray: 13.2%"
images(63).jpg,131.84,2,"black, black, gray","black: 35.5%, black: 31.4%, gray: 17.7%"
images(64).jpg,250.89,1,"gray, white, black","gray: 27.8%, white: 23.6%, black: 22.8%"
images(65).jpg,243.5,1,"gray, black, gray","gray: 28.6%, black: 28.0%, gray: 21.8%"
images(66).jpg,183.11,1,"white, brown, gray","white: 41.4%, brown: 22.4%, gray: 13.9%"
images(67).jpg,53.52,4,"gray, gray, gray","gray: 31.8%, gray: 31.3%, gray: 23.7%"
images(68).jpg,18.97,18,"maroon, gray, gray","maroon: 25.5%, gray: 22.5%, gray: 19.8%"
images(69).jpg,5.28,3,"white, gray, white","white: 55.2%, gray: 14.3%, white: 13.7%"
images(70).jpg,8.65,8,"gray, gray, white","gray: 36.9%, gray: 22.8%, white: 20.3%"
images(71).jpg,111.6,1,"white, gray, gray","white: 75.7%, gray: 10.7%, gray: 9.0%"
images(73).jpg,111.55,1,"black, white, black","black: 40.6%, white: 26.8%, black: 13.7%"
images(74).jpg,10.93,11,"white, gray, gray","white: 73.8%, gray: 9.9%, gray: 7.1%"
images(75).jpg,21.59,3,"white, gray, white","white: 71.2%, gray: 17.6%, white: 4.9%"
images(76).jpg,12.84,15,"white, gray, gray","white: 66.9%, gray: 13.0%, gray: 10.7%"
images(77).jpg,27.57,10,"white, white, gray","white: 47.4%, white: 15.6%, gray: 14.2%"
images(78).jpg,7.01,15,"white, gray, white","white: 30.9%, gray: 24.9%, white: 18.3%"
images(79).jpg,224.55,1,"black, gray, gray","black: 57.9%, gray: 21.0%, gray: 13.1%"
images(8).jpg,19.03,2,"gray, gray, white","gray: 30.9%, gray: 27.6%, white: 22.0%"
images(80).jpg,10.18,28,"gray, gray, gray","gray: 30.6%, gray: 23.8%, gray: 21.6%"
images(81).jpg,21.45,7,"white, white, gray","white: 54.0%, white: 17.4%, gray: 16.2%"
images(82).jpg,19.48,5,"white, white, gray","white: 34.2%, white: 32.3%, gray: 19.5%"
images(83).jpg,30.37,6,"white, gray, gray","white: 37.2%, gray: 19.8%, gray: 18.5%"
images(84).jpg,27.17,7,"white, white, gray","white: 36.5%, white: 31.0%, gray: 13.2%"
images(85).jpg,68.69,3,"white, gray, gray","white: 31.1%, gray: 27.0%, gray: 20.5%"
images(86).jpg,81.92,3,"gray, brown, gray","gray: 27.1%, brown: 23.3%, gray: 23.1%"
images(87).jpg,18.17,13,"white, gray, gray","white: 37.8%, gray: 24.3%, gray: 18.4%"
images(88).jpg,41.68,5,"white, gray, gray","white: 37.4%, gray: 24.4%, gray: 18.0%"
images(89).jpg,9.65,30,"white, gray, gray","white: 59.1%, gray: 13.2%, gray: 13.1%"
images(9).jpg,111.71,1,"black, gray, gray","black: 56.5%, gray: 14.3%, gray: 13.2%"
images(90).jpg,11.35,12,"white, gray, gray","white: 71.4%, gray: 9.7%, gray: 9.7%"
images(91).jpg,17.05,6,"white, white, gray","white: 41.0%, white: 33.1%, gray: 11.9%"
images(92).jpg,18.87,17,"gray, gray, gray","gray: 29.0%, gray: 20.0%, gray: 19.7%"
images(93).jpg,251.95,1,"gray, black, gray","gray: 25.9%, black: 24.1%, gray: 22.0%"
images(94).jpg,16.29,19,"brown, gray, gray","brown: 28.9%, gray: 28.6%, gray: 15.6%"
images(95).jpg,15.51,11,"white, gray, gray","white: 61.5%, gray: 12.9%, gray: 8.8%"
images(96).jpg,24.91,3,"white, white, gray","white: 44.2%, white: 24.4%, gray: 12.9%"
images(97).jpg,12.86,21,"white, gray, gray","white: 42.1%, gray: 18.5%, gray: 16.9%"
images(98).jpg,5.69,2,"gray, gray, gray","gray: 44.4%, gray: 27.5%, gray: 19.0%"
images(99).jpg,10.4,12,"gray, gray, gray","gray: 27.5%, gray: 24.6%, gray: 20.4%"
images.jpg,22.12,3,"white, gray, gray","white: 49.7%, gray: 16.9%, gray: 14.5%"
istockphoto-1009039398-612x612.jpg,26.83,30,"black, gray, white","black: 29.2%, gray: 20.7%, white: 18.2%"
istockphoto-1016473794-612x612.jpg,23.46,23,"white, gray, gray","white: 88.1%, gray: 3.6%, gray: 3.3%"
istockphoto-1062419138-612x612.jpg,14.49,114,"gray, gray, gray","gray: 24.7%, gray: 23.8%, gray: 21.9%"
istockphoto-1135857001-612x612.jpg,98.6,3,"white, white, gray","white: 51.8%, white: 20.3%, gray: 12.7%"
istockphoto-1164037901-612x612.jpg,20.26,13,"white, gray, gray","white: 72.3%, gray: 8.0%, gray: 8.0%"
istockphoto-1172732945-612x612.jpg,17.46,63,"gray, gray, gray","gray: 29.7%, gray: 26.1%, gray: 17.3%"
istockphoto-1200978594-612x612.jpg,138.66,4,"gray, brown, gray","gray: 27.2%, brown: 22.1%, gray: 19.3%"
istockphoto-484404526-612x612.jpg,24.18,33,"gray, white, gray","gray: 26.1%, white: 25.7%, gray: 16.6%"
istockphoto-492199581-612x612.jpg,21.27,23,"gray, gray, cyan","gray: 32.8%, gray: 20.2%, cyan: 15.9%"
istockphoto-516391884-612x612.jpg,13.93,44,"white, brown, gray","white: 49.0%, brown: 14.6%, gray: 12.4%"
istockphoto-929779624-612x612.jpg,66.83,6,"white, gray, gray","white: 57.1%, gray: 21.3%, gray: 10.7%"
istockphoto-93179285-612x612.jpg,10.51,116,"gray, gray, gray","gray: 26.6%, gray: 26.1%, gray: 21.9%"
Quartzite (1).jpg,16.53,28,"gray, gray, navy","gray: 26.5%, gray: 22.6%, navy: 19.3%"
Quartzite (2).jpg,7.06,356,"white, gray, white","white: 44.6%, gray: 20.7%, white: 20.1%"
quartzite-fuchsite.jpg,7.99,36,"white, gray, gray","white: 35.7%, gray: 28.4%, gray: 19.0%"
quartzite.jpg,14.63,38,"gray, gray, gray","gray: 25.8%, gray: 23.6%, gray: 18.5%"
quartzite1 (1).jpg,11.6,47,"gray, gray, gray","gray: 35.0%, gray: 25.6%, gray: 16.3%"
quartzite1.jpg,30.16,9,"gray, black, gray","gray: 30.8%, black: 20.3%, gray: 18.7%"
quartzite2 (1).jpg,0,0,"white, white, gray","white: 40.1%, white: 29.4%, gray: 14.9%"
quartzite2.jpg,5.37,3,"white, white, gray","white: 36.5%, white: 30.3%, gray: 14.8%"
QuartziteGrayGreenCUp.jpg,41.6,9,"gray, gray, gray","gray: 29.6%, gray: 28.1%, gray: 23.4%"
QuartziteTanSml.jpg,14.05,25,"black, gray, gray","black: 34.7%, gray: 23.7%, gray: 22.1%"
Quartzite_299251520-150x150.jpg,6.62,7,"white, gray, gray","white: 47.8%, gray: 20.5%, gray: 18.4%"
Silica_quartzite_368487638-150x150.jpg,12.39,6,"gray, gray, white","gray: 29.4%, gray: 25.2%, white: 24.6%"
