filename,mean_grain_diameter_px,grain_count,dominant_colors,color_percentages
62.jpg,562.69,1,"black, gray, gray","black: 80.5%, gray: 7.4%, gray: 5.2%"
63.jpg,59.08,11,"gray, gray, gray","gray: 33.0%, gray: 23.6%, gray: 23.0%"
64.jpg,14.78,105,"black, gray, gray","black: 24.7%, gray: 22.7%, gray: 21.9%"
65.jpg,10.24,143,"gray, gray, white","gray: 30.1%, gray: 25.9%, white: 24.6%"
66.jpg,14.06,126,"brown, gray, gray","brown: 23.0%, gray: 22.6%, gray: 22.5%"
67.jpg,21.66,41,"white, white, gray","white: 24.6%, white: 23.1%, gray: 22.8%"
68.jpg,28.74,13,"white, black, gray","white: 63.1%, black: 10.0%, gray: 9.4%"
69.jpg,15.22,64,"gray, gray, brown","gray: 30.3%, gray: 26.4%, brown: 20.4%"
7.jpeg,44.64,7,"white, white, gray","white: 75.3%, white: 14.0%, gray: 4.6%"
70.jpg,11.82,139,"gray, gray, gray","gray: 26.8%, gray: 25.3%, gray: 18.9%"
71.jpg,0,0,"white, white, white","white: 56.2%, white: 20.9%, white: 12.4%"
72.jpg,10.52,230,"gray, gray, white","gray: 26.5%, gray: 26.3%, white: 21.8%"
73.jpg,14.46,146,"gray, gray, white","gray: 31.8%, gray: 26.5%, white: 19.3%"
74.jpg,14.46,146,"gray, gray, white","gray: 31.8%, gray: 26.5%, white: 19.3%"
75.jpg,14.46,146,"gray, gray, white","gray: 31.8%, gray: 26.5%, white: 19.3%"
76.jpg,12.54,100,"gray, gray, gray","gray: 28.3%, gray: 22.3%, gray: 17.9%"
77.jpg,274.75,1,"white, brown, black","white: 70.4%, brown: 11.8%, black: 8.7%"
78.jpg,16.58,40,"white, gray, gray","white: 55.2%, gray: 13.3%, gray: 11.7%"
79.jpg,11.9,22,"white, white, white","white: 46.0%, white: 22.1%, white: 19.0%"
8.jpg,10.7,519,"gray, gray, black","gray: 30.0%, gray: 28.8%, black: 16.3%"
80.jpg,13.81,61,"white, white, gray","white: 39.2%, white: 32.7%, gray: 16.7%"
81.jpg,9.68,134,"gray, gray, white","gray: 31.3%, gray: 25.3%, white: 21.9%"
82.jpg,11.13,35,"white, white, gray","white: 64.9%, white: 12.2%, gray: 10.2%"
83.jpg,15.2,17,"white, white, gray","white: 47.7%, white: 31.6%, gray: 14.3%"
84.jpg,21.93,42,"gray, white, white","gray: 30.1%, white: 25.5%, white: 23.0%"
85.jpg,10.1,255,"gray, white, gray","gray: 38.6%, white: 28.0%, gray: 11.8%"
86.jpg,13.08,92,"gray, gray, gray","gray: 33.3%, gray: 22.2%, gray: 16.0%"
87.jpg,12.74,50,"white, gray, gray","white: 41.0%, gray: 23.4%, gray: 13.6%"
88.jpg,21.6,50,"gray, white, gray","gray: 31.3%, white: 27.7%, gray: 15.2%"
89.jpg,20.08,43,"black, gray, gray","black: 34.7%, gray: 21.0%, gray: 17.6%"
9.jpg,7.85,385,"gray, gray, white","gray: 30.7%, gray: 29.8%, white: 18.2%"
90.jpg,140.4,5,"brown, gray, gray","brown: 25.8%, gray: 19.8%, gray: 19.3%"
91.jpg,14.79,114,"gray, gray, white","gray: 24.5%, gray: 24.0%, white: 22.5%"
92.jpg,9.74,124,"white, white, gray","white: 35.8%, white: 24.3%, gray: 19.8%"
93.jpg,15.01,61,"white, gray, gray","white: 41.5%, gray: 24.1%, gray: 18.8%"
94.jpg,48.11,11,"white, gray, gray","white: 33.8%, gray: 29.6%, gray: 14.7%"
95.jpg,18.98,89,"white, gray, gray","white: 23.9%, gray: 23.6%, gray: 23.2%"
96.jpg,13.0,95,"gray, brown, brown","gray: 27.2%, brown: 26.9%, brown: 16.7%"
97.jpg,18.57,41,"gray, black, gray","gray: 25.9%, black: 23.3%, gray: 19.4%"
98.jpg,15.31,64,"gray, brown, gray","gray: 24.5%, brown: 22.1%, gray: 20.1%"
99.jpg,12.35,238,"gray, gray, white","gray: 27.3%, gray: 24.4%, white: 19.3%"
